,Sales
3619,14781.0
3620,13292.0
3621,12373.0
3622,5530.0
3623,7081.0
3624,10262.0
3625,9316.0
3626,10844.0
3627,8542.0
3628,4823.0
3629,12940.0
3630,13731.0
3631,7215.0
3632,13882.0
3633,8541.0
3634,11134.0
3635,7832.0
3636,8888.0
3637,9663.0
3638,17057.0
3639,7832.0
3640,7870.0
3641,8073.0
3642,4423.0
3643,3419.0
3644,10262.0
3645,10262.0
3646,3807.0
3647,5755.0
3648,10262.0
3649,14588.0
3650,7832.0
3651,6297.0
3652,3210.0
3653,15147.0
3654,5755.0
3655,14300.0
3656,8366.0
3657,9134.0
3658,4823.0
3659,4487.0
3660,8991.0
3661,10844.0
3662,7064.0
3663,5224.0
3664,4384.0
3665,10550.0
3666,8837.0
3667,16352.0
3668,12797.0
3669,3597.0
3670,3807.0
3671,9663.0
3672,12681.0
3673,4668.0
3674,15129.0
3675,17057.0
3676,8372.0
3677,5515.0
3678,8355.0
3679,2754.0
3680,13377.0
3681,15554.0
3682,5224.0
3683,6069.0
3684,12373.0
3685,7594.0
3686,3841.0
3687,8669.0
3688,13882.0
3689,13731.0
3690,7888.0
3691,12942.0
3692,12395.0
3693,14571.0
3694,4591.0
3695,10493.0
3696,5644.0
3697,14388.0
3698,12797.0
3699,8586.0
3700,13712.0
3701,14237.0
3702,5069.0
3703,16079.0
3704,9663.0
3705,13587.0
3706,10808.0
3707,10197.0
3708,3100.0
3709,8854.0
3710,4049.0
3711,3873.0
3712,6755.0
3713,3100.0
3714,3919.0
3715,15554.0
3716,3850.0
3717,15129.0
3718,7229.0
3719,4823.0
3720,4823.0
3721,6717.0
3722,4823.0
3723,10262.0
3724,6442.0
3725,1965.0
3726,9345.0
3727,6938.0
3728,10368.0
3729,11753.0
3730,12488.0
3731,9899.0
3732,11622.0
3733,3847.0
3734,14714.0
3735,6478.0
3736,6934.0
3737,4409.0
3738,16736.0
3739,4878.0
3740,3257.0
3741,10844.0
3742,4804.0
3743,5201.0
3744,14533.0
3745,3873.0
3746,3543.0
3747,7215.0
3748,11622.0
3749,2754.0
3750,13817.0
3751,4107.0
3752,13727.0
3753,2227.0
3754,10539.0
3755,3943.0
3756,8529.0
3757,4750.0
3758,3210.0
3759,8016.0
3760,3841.0
3761,14388.0
3762,3597.0
3763,14086.0
3764,3943.0
3765,7229.0
3766,15603.0
3767,4823.0
3768,8040.0
3769,14388.0
3770,14714.0
3771,7927.0
3772,4030.0
3773,5704.0
3774,10844.0
3775,8586.0
3776,4148.0
3777,6496.0
3778,4148.0
3779,13339.0
3780,14300.0
3781,4284.0
3782,11087.0
3783,15318.0
3784,3873.0
3785,9103.0
3786,4668.0
3787,13081.0
3788,15434.0
3789,5403.0
3790,20064.0
3791,14781.0
3792,4544.0
3793,9416.0
3794,8662.0
3795,9194.0
3796,3873.0
3797,11465.0
3798,8907.0
3799,14588.0
3800,12452.0
3801,12192.0
3802,8505.0
3803,7757.0
3804,7354.0
3805,12819.0
3806,7005.0
3807,8854.0
3808,7682.0
3809,4804.0
3810,4668.0
3811,5797.0
3812,4729.0
3813,13727.0
3814,5069.0
3815,14588.0
3816,10844.0
3817,7952.0
3818,10262.0
3819,13882.0
3820,4591.0
3821,16172.0
3822,4591.0
3823,4049.0
3824,4804.0
3825,9605.0
3826,11150.0
3827,13355.0
3828,4423.0
3829,12927.0
3830,16274.0
3831,4878.0
3832,12898.0
3833,11444.0
3834,5775.0
3835,5515.0
3836,13555.0
3837,14388.0
3838,2227.0
3839,6961.0
3840,16754.0
3841,8040.0
3842,14714.0
3843,9296.0
3844,10197.0
3845,8372.0
3846,6741.0
3847,6297.0
3848,13626.0
3849,15129.0
3850,5733.0
3851,14861.0
3852,6451.0
3853,11003.0
3854,13067.0
3855,7229.0
3856,12341.0
3857,17057.0
3858,13164.0
3859,8310.0
3860,7870.0
3861,3603.0
3862,11936.0
3863,8925.0
3864,6934.0
3865,6542.0
3866,4778.0
3867,4804.0
3868,10953.0
3869,16108.0
3870,13377.0
3871,3919.0
3872,7563.0
3873,9555.0
3874,12327.0
3875,12284.0
3876,13355.0
3877,11848.0
3878,16079.0
3879,4804.0
3880,10844.0
3881,8505.0
3882,6117.0
3883,5769.0
3884,10844.0
3885,3597.0
3886,16497.0
3887,14151.0
3888,4804.0
3889,3100.0
3890,14714.0
3891,10082.0
3892,6582.0
3893,4668.0
3894,14571.0
3895,13843.0
3896,7354.0
3897,4804.0
3898,3597.0
3899,6151.0
3900,4591.0
3901,3858.0
3902,5678.0
3903,3850.0
3904,2017.0
3905,10262.0
3906,8603.0
3907,14153.0
3908,8066.0
3909,7695.0
3910,8488.0
3911,4273.0
3912,13067.0
3913,11087.0
3914,13759.0
3915,16079.0
3916,14502.0
3917,4995.0
3918,3873.0
3919,7826.0
3920,7980.0
3921,9486.0
3922,10844.0
3923,6482.0
3924,6628.0
3925,7452.0
3926,13882.0
3927,9359.0
3928,4878.0
3929,6938.0
3930,11349.0
3931,7295.0
3932,9794.0
3933,8834.0
3934,2017.0
3935,12615.0
3936,7240.0
3937,8016.0
3938,4878.0
3939,12819.0
3940,5626.0
3941,6069.0
3942,6093.0
3943,12681.0
3944,3311.0
3945,14260.0
3946,12488.0
3947,4804.0
3948,13538.0
3949,14151.0
3950,5575.0
3951,13941.0
3952,7082.0
3953,4319.0
3954,18799.0
3955,13339.0
3956,9181.0
3957,17024.0
3958,5298.0
3959,13364.0
3960,10844.0
3961,13941.0
3962,10919.0
3963,12284.0
3964,6790.0
3965,4392.0
3966,12797.0
3967,2753.0
3968,6117.0
3969,11125.0
3970,10262.0
3971,10262.0
3972,6752.0
3973,4423.0
3974,4483.0
3975,12121.0
3976,9021.0
3977,8266.0
3978,14714.0
3979,12646.0
3980,14815.0
3981,13843.0
3982,7503.0
3983,6251.0
3984,9412.0
3985,3815.0
3986,3100.0
3987,6216.0
3988,13377.0
3989,6208.0
3990,15145.0
3991,11260.0
3992,8372.0
3993,5117.0
3994,15078.0
3995,13377.0
3996,14015.0
3997,12284.0
3998,5678.0
3999,17703.0
4000,4823.0
4001,7662.0
4002,13611.0
4003,8586.0
4004,10289.5
4005,9663.0
4006,6093.0
4007,7725.0
4008,13376.0
4009,14231.0
4010,19828.0
4011,8040.0
4012,25913.0
4013,16079.0
4014,4937.0
4015,14588.0
4016,9314.0
4017,4957.0
4018,14973.0
4019,14571.0
4020,5224.0
4021,11622.0
4022,3419.0
4023,15318.0
4024,6938.0
4025,4392.0
4026,16704.0
4027,8529.0
4028,14300.0
4029,13727.0
4030,14300.0
4031,7229.0
4032,3841.0
4033,4030.0
4034,16079.0
4035,2754.0
4036,6842.0
4037,7229.0
4038,12576.0
4039,13067.0
4040,9358.0
4041,8586.0
4042,5176.0
4043,7480.0
4044,12723.0
4045,5793.0
4046,14848.0
4047,13007.0
4048,11467.0
4049,9719.0
4050,3873.0
4051,4862.0
4052,4423.0
4053,7832.0
4054,3597.0
4055,9187.0
4056,11396.5
4057,3841.0
4058,13941.0
4059,4823.0
4060,12698.0
4061,3597.0
4062,21226.0
4063,10577.0
4064,5320.0
4065,4878.0
4066,2227.0
4067,12242.0
4068,3841.0
4069,3502.0
4070,10844.0
4071,4174.0
4072,10844.0
4073,9376.0
4074,13584.0
4075,7155.0
4076,7757.0
4077,14388.0
4078,14781.0
4079,9653.0
4080,10262.0
4081,6442.0
4082,7663.0
4083,4319.0
4084,12373.0
4085,11822.0
4086,16289.0
4087,3898.0
4088,7851.0
4089,12284.0
4090,6386.0
4091,14499.0
4092,2227.0
4093,16274.0
4094,6218.0
4095,8040.0
4096,10368.0
4097,8907.0
4098,4049.0
4099,19508.0
4100,7229.0
4101,8626.0
4102,4483.0
4103,13007.0
4104,3419.0
4105,13486.0
4106,8610.0
4107,3898.0
4108,15187.0
4109,10278.0
4110,6442.0
4111,15318.0
4112,5521.0
4113,3597.0
4114,11077.0
4115,12327.0
4116,13355.0
4117,11678.0
4118,12488.0
4119,7174.0
4120,11087.0
4121,3383.0
4122,14960.0
4123,14151.0
4124,6673.0
4125,3100.0
4126,16736.0
4127,5683.0
4128,11093.0
4129,6354.0
4130,5674.0
4131,13029.0
4132,12819.0
4133,14143.0
4134,5740.0
4135,7646.0
4136,13276.0
4137,3100.0
4138,5406.0
4139,14388.0
4140,6297.0
4141,7229.0
4142,20747.0
4143,4282.0
4144,7038.0
4145,7354.0
4146,13542.0
4147,13007.0
4148,4340.0
4149,4778.0
4150,12898.0
4151,6442.0
4152,14714.0
4153,8018.0
4154,4145.0
4155,4784.0
4156,11707.0
4157,4807.0
4158,13439.0
4159,17024.0
4160,3873.0
4161,14151.0
4162,4804.0
4163,12898.0
4164,4284.0
4165,7229.0
4166,8021.0
4167,7155.0
4168,13611.0
4169,8016.0
4170,14571.0
4171,10675.0
4172,6794.0
4173,6540.0
4174,7240.0
4175,13355.0
4176,3873.0
4177,12797.0
4178,7199.0
4179,12898.0
4180,12524.0
4181,10368.0
4182,8040.0
4183,5135.0
4184,5626.0
4185,15284.0
4186,6412.0
4187,18804.0
4188,2227.0
4189,6916.0
4190,3100.0
4191,14388.0
4192,6673.0
4193,12819.0
4194,5403.0
4195,18228.0
4196,10844.0
4197,13843.0
4198,11690.0
4199,8452.0
4200,8372.0
4201,10262.0
4202,8040.0
4203,14151.0
4204,4544.0
4205,12692.0
4206,17019.0
4207,6565.0
4208,5281.0
4209,9646.0
4210,3175.0
4211,9653.0
4212,8258.0
4213,7155.0
4214,3543.0
4215,4804.0
4216,9304.0
4217,5021.0
4218,7060.0
4219,5228.0
4220,3597.0
4221,3971.0
4222,13727.0
4223,12121.0
4224,10262.0
4225,10262.0
4226,14714.0
4227,6643.0
4228,9100.0
4229,6496.0
4230,4823.0
4231,18293.0
4232,5883.0
4233,9870.0
4234,11627.0
4235,7878.0
4236,14015.0
4237,14714.0
4238,9187.0
4239,7038.0
4240,13587.0
4241,8016.0
4242,4049.0
4243,9536.0
4244,14571.0
4245,15812.0
4246,8759.0
4247,9416.0
4248,4804.0
4249,6104.0
4250,5510.0
4251,6027.0
4252,3873.0
4253,7006.0
4254,15428.0
4255,13067.0
4256,6896.0
4257,6144.0
4258,19225.0
4259,14960.0
4260,11664.0
4261,10844.0
4262,10844.0
4263,2754.0
4264,7618.0
4265,14781.0
4266,4284.0
4267,7740.0
4268,3419.0
4269,13941.0
4270,18293.0
4271,13882.0
4272,6121.0
4273,17549.0
4274,1759.0
4275,4423.0
4276,4544.0
4277,9718.0
4278,10118.0
4279,12681.0
4280,5683.0
4281,12898.0
4282,13941.0
4283,4030.0
4284,17501.0
4285,6224.0
4286,8073.0
4287,11942.0
4288,11702.0
4289,6442.0
4290,4804.0
4291,4823.0
4292,10877.0
4293,12797.0
4294,5201.0
4295,13067.0
4296,2754.0
4297,8891.0
4298,10844.0
4299,4878.0
4300,13007.0
4301,12819.0
4302,5224.0
4303,5201.0
4304,10368.0
4305,8820.0
4306,4160.0
4307,8891.0
4308,10539.0
4309,3971.0
4310,6093.0
4311,6513.0
4312,8991.0
4313,10262.0
4314,8907.0
4315,11789.0
4316,15135.0
4317,7575.0
4318,6818.0
4319,6482.0
4320,14067.0
4321,13759.0
4322,10262.0
4323,13376.0
4324,10197.0
4325,7575.0
4326,5683.0
4327,12373.0
4328,34273.0
4329,7229.0
4330,2575.0
4331,7662.0
4332,8891.0
4333,10844.0
4334,3540.0
4335,16863.0
4336,6121.0
4337,8147.0
4338,14151.0
4339,14441.0
4340,5048.0
4341,9483.0
4342,4282.0
4343,6478.0
4344,20747.0
4345,15916.5
4346,3898.0
4347,9623.0
4348,5224.0
4349,4823.0
4350,14871.0
4351,7480.0
4352,5224.0
4353,6093.0
4354,2754.0
4355,2227.0
4356,14781.0
4357,3898.0
4358,9502.0
4359,8452.0
4360,4591.0
4361,5930.0
4362,10991.0
4363,4622.0
4364,14714.0
4365,4823.0
4366,2228.0
4367,10703.0
4368,5613.0
4369,13759.0
4370,3943.0
4371,4944.0
4372,10262.0
4373,8479.0
4374,7514.0
4375,6934.0
4376,9663.0
4377,8085.0
4378,7266.0
4379,6493.0
4380,14714.0
4381,7485.0
4382,10262.0
4383,7229.0
4384,7198.0
4385,17261.0
4386,13044.0
4387,10262.0
4388,8614.0
4389,12452.0
4390,12284.0
4391,3419.0
4392,6528.0
4393,4777.0
4394,9732.0
4395,5761.0
4396,12009.0
4397,8586.0
4398,6144.0
4399,3257.0
4400,8535.0
4401,10262.0
4402,11552.0
4403,4939.0
4404,9663.0
4405,8366.0
4406,3311.0
4407,6297.0
4408,10844.0
4409,4049.0
4410,6961.0
4411,3847.0
4412,13029.0
4413,3859.0
4414,11732.0
4415,11789.0
4416,12284.0
4417,10262.0
4418,13344.0
4419,7229.0
4420,14015.0
4421,10021.0
4422,15147.0
4423,8586.0
4424,7054.0
4425,3782.0
4426,13029.0
4427,6077.0
4428,4943.0
4429,7229.0
4430,7384.0
4431,15318.0
4432,4804.0
4433,10844.0
4434,3175.0
4435,12646.0
4436,5117.0
4437,7171.0
4438,13727.0
4439,5201.0
4440,8266.0
4441,4591.0
4442,10546.0
4443,15554.0
4444,6121.0
4445,9404.0
4446,8601.0
4447,8888.0
4448,8500.5
4449,3943.0
4450,12373.0
4451,8266.0
4452,14300.0
4453,11982.0
4454,8224.0
4455,10262.0
4456,3597.0
4457,5678.0
4458,3597.0
4459,4823.0
4460,8049.0
4461,3543.0
4462,10262.0
4463,12698.0
4464,6496.0
4465,10844.0
4466,12032.0
4467,6741.0
4468,3943.0
4469,3841.0
4470,15288.0
4471,2575.0
4472,4842.0
4473,6643.0
4474,13348.0
4475,4804.0
4476,7832.0
4477,11142.0
4478,6442.0
4479,16704.0
4480,4544.0
4481,8586.0
4482,14714.0
4483,3100.0
4484,9663.0
4485,5761.0
4486,3100.0
4487,13626.0
4488,5678.0
4489,10844.0
4490,5201.0
4491,14151.0
4492,4483.0
4493,4174.0
4494,15544.0
4495,5601.0
4496,4423.0
4497,6152.0
4498,10493.0
4499,6961.0
4500,4174.0
4501,8824.0
4502,7947.0
4503,13587.0
4504,3841.0
4505,4804.0
4506,9663.0
4507,4778.0
4508,15965.0
4509,3540.0
4510,6442.0
4511,4145.0
4512,5644.0
4513,5224.0
4514,5963.0
4515,11264.0
4516,10188.0
4517,8586.0
4518,7166.0
4519,13817.0
4520,12373.0
4521,13712.0
4522,13555.0
4523,10262.0
4524,10262.0
4525,7468.0
4526,8040.0
4527,12819.0
4528,7295.0
4529,7229.0
4530,6853.0
4531,10844.0
4532,7064.0
4533,8372.0
4534,1965.0
4535,11262.0
4536,3841.0
4537,15812.0
4538,10924.0
4539,6934.0
4540,10262.0
4541,13843.0
4542,9315.0
4543,9526.0
4544,14231.0
4545,5048.0
4546,10262.0
4547,9710.0
4548,10262.0
4549,5678.0
4550,11468.0
4551,4804.0
4552,13817.0
4553,5048.0
4554,7229.0
4555,7354.0
4556,7563.0
4557,7725.0
4558,7740.0
4559,13532.0
4560,6565.0
4561,10844.0
4562,3841.0
4563,11200.0
4564,13942.0
4565,8879.0
4566,11788.333333333334
4567,12395.0
4568,7298.0
4569,14871.0
4570,14151.0
4571,13355.0
4572,15149.0
4573,4878.0
4574,3597.0
4575,6810.0
4576,3687.0
4577,5117.0
4578,19595.0
4579,5201.0
4580,12692.0
4581,3873.0
4582,16736.0
4583,10877.0
4584,14053.0
4585,10539.0
4586,16946.0
4587,7673.0
4588,4441.0
4589,4544.0
4590,4804.0
4591,5406.0
4592,3100.0
4593,11150.0
4594,4823.0
4595,1965.0
4596,10262.0
4597,6938.0
4598,15764.0
4599,7064.0
4600,10262.0
4601,5069.0
4602,11789.0
4603,11148.0
4604,6934.0
4605,4885.0
4606,3383.0
4607,6673.0
4608,5198.0
4609,8367.0
4610,3898.0
4611,10844.0
4612,12327.0
4613,6356.0
4614,5228.0
4615,10835.0
4616,3943.0
4617,14714.0
4618,11883.0
4619,8085.0
4620,6513.0
4621,12898.0
4622,11281.0
4623,4049.0
4624,13555.0
4625,16376.0
4626,7673.0
4627,11098.0
4628,10262.0
4629,3873.0
4630,3311.0
4631,8767.0
4632,11858.0
4633,7741.0
4634,4823.0
4635,13941.0
4636,13029.0
4637,4423.0
4638,4591.0
4639,12395.0
4640,3342.0
4641,4804.0
4642,4823.0
4643,13244.0
4644,4773.0
4645,3100.0
4646,7198.0
4647,13014.0
4648,20416.0
4649,12797.0
4650,11528.0
4651,13873.0
4652,3597.0
4653,7662.0
4654,4823.0
4655,14588.0
4656,8040.0
4657,4668.0
4658,5201.0
4659,14219.0
4660,3841.0
4661,10497.5
4662,14960.0
4663,5899.0
4664,3100.0
4665,5228.0
4666,5780.0
4667,6117.0
4668,12649.0
4669,14300.0
4670,14871.0
4671,4030.0
4672,11552.0
4673,8246.0
4674,6600.0
4675,11160.0
4676,22950.0
4677,4649.0
4678,16704.0
4679,8626.0
4680,17234.0
4681,6163.0
4682,3100.0
4683,9314.0
4684,14714.0
4685,13882.0
4686,16274.0
4687,15135.0
4688,5460.5
4689,10952.5
4690,11788.333333333334
4691,6093.0
4692,7888.0
4693,7503.0
4694,10203.0
4695,17024.0
4696,12681.0
4697,10678.0
4698,13759.0
4699,2017.0
4700,4885.0
4701,10786.0
4702,12080.0
4703,4804.0
4704,6587.0
4705,8658.0
4706,7452.0
4707,4823.0
4708,8310.0
4709,5403.0
4710,13376.0
4711,10877.0
4712,19225.0
4713,6558.0
4714,14067.0
4715,9627.0
4716,14714.0
4717,5000.0
4718,9845.0
4719,10844.0
4720,7048.0
4721,14151.0
4722,15136.0
4723,7832.0
4724,4049.0
4725,12032.0
4726,10262.0
4727,14571.0
4728,4174.0
4729,10786.0
4730,4174.0
4731,3540.0
4732,9345.0
4733,9968.0
4734,4049.0
4735,8073.0
4736,7064.0
4737,13376.0
4738,15135.0
4739,10413.0
4740,9187.0
4741,13292.0
4742,6674.0
4743,8330.0
4744,11200.0
4745,10262.0
4746,6216.0
4747,10844.0
4748,11134.0
4749,3597.0
4750,14300.0
4751,17471.0
4752,10844.0
4753,5469.0
4754,10262.0
4755,7185.0
4756,3807.0
4757,14714.0
4758,8610.0
4759,17234.0
4760,15629.0
4761,6128.0
4762,16289.0
4763,15916.5
4764,7832.0
4765,22270.0
4766,11467.0
4767,4392.0
4768,4491.0
4769,10844.0
4770,5883.0
4771,14777.0
4772,5162.0
4773,4804.0
4774,8529.0
4775,10844.0
4776,3873.0
4777,4804.0
4778,5678.0
4779,12681.0
4780,9623.0
4781,15147.0
4782,9345.0
4783,9663.0
4784,10844.0
4785,11948.0
4786,13376.0
4787,6327.0
4788,6171.0
4789,13626.0
4790,17471.0
4791,7531.0
4792,12373.0
4793,16289.0
4794,5343.0
4795,6144.0
4796,10844.0
4797,6961.0
4798,11732.0
4799,4423.0
4800,6688.0
4801,11134.0
4802,3833.5
4803,6245.0
4804,10341.0
4805,6860.0
4806,2050.0
4807,5797.0
4808,7648.0
4809,8851.0
4810,12009.0
4811,14151.0
4812,4049.0
4813,14151.0
4814,4667.0
4815,11125.0
4816,7932.0
4817,7354.0
4818,5438.0
4819,4107.0
4820,11134.0
4821,10262.0
4822,13978.0
4823,9345.0
4824,12373.0
4825,10196.0
4826,5947.0
4827,13044.0
4828,8586.0
4829,27992.0
4830,6933.0
4831,10413.0
4832,10261.0
4833,14151.0
4834,5176.0
4835,14714.0
4836,9314.0
4837,14714.0
4838,12192.0
4839,1759.0
4840,4744.0
4841,7229.0
4842,15029.0
4843,4462.0
4844,6300.0
4845,2575.0
4846,11087.0
4847,6305.0
4848,7870.0
4849,5769.0
4850,5021.0
4851,6135.0
4852,5733.0
4853,7670.0
4854,12819.0
4855,4823.0
4856,6734.0
4857,6241.0
4858,12797.0
4859,12797.0
4860,6600.0
4861,10919.0
4862,4326.0
4863,17476.0
4864,2754.0
4865,15129.0
4866,7255.0
4867,14486.0
4868,6195.0
4869,3573.0
4870,10262.0
4871,14781.0
4872,14714.0
4873,10368.0
4874,3384.0
4875,12173.0
4876,6386.0
4877,7229.0
4878,8576.0
4879,7933.0
4880,5298.0
4881,11516.0
4882,3873.0
4883,13377.0
4884,10953.0
4885,4622.0
4886,14231.0
4887,10262.0
4888,4591.0
4889,8610.0
4890,6717.0
4891,10877.0
4892,6493.0
4893,14571.0
4894,4273.0
4895,14151.0
4896,6637.0
4897,12074.0
4898,4804.0
4899,7252.0
4900,5054.0
4901,15554.0
4902,3540.0
4903,12940.0
4904,8844.0
4905,15190.0
4906,9134.0
4907,11822.0
4908,15078.0
4909,3603.0
4910,7006.0
4911,4259.0
4912,11762.0
4913,8147.0
4914,3841.0
4915,4174.0
4916,12898.0
4917,6297.0
4918,10262.0
4919,7229.0
4920,16704.0
4921,4668.0
4922,4823.0
4923,4148.0
4924,4823.0
4925,8452.0
4926,8529.0
4927,15129.0
4928,6442.0
4929,11788.333333333334
4930,2175.0
4931,10844.0
4932,8040.0
4933,14571.0
4934,14571.0
4935,12898.0
4936,14848.0
4937,7670.0
4938,7229.0
4939,8405.0
4940,19266.0
4941,11038.0
4942,8016.0
4943,3384.0
4944,6573.0
4945,12819.0
4946,15129.0
4947,3943.0
4948,7832.0
4949,4353.0
4950,4823.0
4951,5228.0
4952,13364.0
4953,13555.0
4954,5277.0
4955,12140.0
4956,9794.0
4957,8016.0
4958,13377.0
4959,12692.0
4960,10907.0
4961,3847.0
4962,6734.0
4963,10844.0
4964,5228.0
4965,8891.0
4966,3384.0
4967,17057.0
4968,3480.0
4969,4423.0
4970,14178.0
4971,4760.0
4972,14151.0
4973,12681.0
4974,4886.0
4975,4409.0
4976,4804.0
4977,6205.0
4978,12507.0
4979,4077.0
4980,14781.0
4981,5224.0
4982,4804.0
4983,8586.0
4984,7662.0
4985,19828.0
4986,8610.0
4987,7229.0
4988,12009.0
4989,14151.0
4990,4729.0
4991,7931.0
4992,12898.0
4993,16289.0
4994,13292.0
4995,10602.5
4996,13377.0
4997,5192.0
4998,10791.0
4999,8586.0
5000,5694.0
5001,16338.0
5002,10287.5
5003,6540.0
5004,3210.0
5005,3873.0
5006,4483.0
5007,6752.0
5008,4823.0
5009,10203.0
5010,3873.0
5011,1759.0
5012,8586.0
5013,13712.0
5014,13007.0
5015,11627.0
5016,8238.0
5017,3971.0
5018,16289.0
5019,8586.0
5020,4030.0
5021,13587.0
5022,9314.0
5023,6253.0
5024,5192.0
5025,12383.0
5026,5403.0
5027,11200.0
5028,3858.0
5029,4174.0
5030,6094.0
5031,3175.0
5032,3858.0
5033,13941.0
5034,13355.0
5035,4823.0
5036,9314.0
5037,6205.0
5038,8001.0
5039,10262.0
5040,8610.0
5041,3419.0
5042,11148.0
5043,6565.0
5044,9254.0
5045,6857.0
5046,12140.0
5047,3841.0
5048,14781.0
5049,8372.0
5050,8607.0
5051,13587.0
5052,15554.0
5053,10844.0
5054,4392.0
5055,6961.0
5056,8907.0
5057,6442.0
5058,8586.0
5059,13486.0
5060,3100.0
5061,15812.0
5062,5201.0
5063,8049.0
5064,13355.0
5065,5678.0
5066,6781.0
5067,7832.0
5068,18260.0
5069,9663.0
5070,13727.0
5071,13587.0
5072,20800.0
5073,12751.0
5074,5403.0
5075,13469.0
5076,11270.0
5077,6152.0
5078,12452.0
5079,10844.0
5080,6442.0
5081,13626.0
5082,7084.0
5083,7564.0
5084,14042.0
5085,5769.0
5086,2647.0
5087,9385.0
5088,5048.0
5089,5054.0
5090,11269.0
5091,7363.0
5092,11762.0
5093,15764.0
5094,10262.0
5095,10919.0
5096,10262.0
5097,11883.0
5098,3847.0
5099,5678.0
5100,7927.0
5101,12898.0
5102,4423.0
5103,8991.0
5104,5409.0
5105,6442.0
5106,9416.0
5107,6494.0
5108,7198.0
5109,5126.0
5110,10562.0
5111,4804.0
5112,4823.0
5113,14151.0
5114,10791.0
5115,7980.0
5116,6587.0
5117,3687.0
5118,13307.0
5119,2050.0
5120,10197.0
5121,4668.0
5122,4990.0
5123,4049.0
5124,13587.0
5125,4049.0
5126,6645.0
5127,8040.0
5128,10820.0
5129,10262.0
5130,13817.0
5131,10262.0
5132,4990.0
5133,8708.0
5134,11841.0
5135,18371.0
5136,23267.0
5137,13067.0
5138,3597.0
5139,14588.0
5140,4488.0
5141,10178.0
5142,13882.0
5143,4878.0
5144,4668.0
5145,10844.0
5146,7005.0
5147,12898.0
5148,8669.0
5149,14714.0
5150,6094.0
5151,16736.0
5152,7229.0
5153,8882.0
5154,10197.0
5155,4804.0
5156,7378.0
5157,6216.0
5158,8891.0
5159,11936.0
5160,3859.0
5161,9663.0
5162,12649.0
5163,6628.0
5164,10151.0
5165,11467.0
5166,7010.0
5167,7229.0
5168,5746.0
5169,7229.0
5170,6911.0
5171,14300.0
5172,13033.0
5173,3943.0
5174,6205.0
5175,7514.0
5176,5678.0
5177,8937.0
5178,17261.0
5179,3311.0
5180,4174.0
5181,4823.0
5182,8422.0
5183,7229.0
5184,4959.0
5185,16289.0
5186,13797.0
5187,4823.0
5188,7258.0
5189,17057.0
5190,13899.0
5191,10844.0
5192,14151.0
5193,17057.0
5194,3898.0
5195,6818.0
5196,14781.0
5197,5192.0
5198,14441.0
5199,13067.0
5200,4226.0
5201,14588.0
5202,10678.0
5203,12242.0
5204,4050.0
5205,10262.0
5206,3841.0
5207,9663.0
5208,5224.0
5209,14533.0
5210,2227.0
5211,5769.0
5212,7154.0
5213,4823.0
5214,7832.0
5215,7155.0
5216,2754.0
5217,7229.0
5218,6937.0
5219,13033.0
5220,3311.0
5221,13292.0
5222,17476.0
5223,3841.0
5224,2227.0
5225,6171.0
5226,9416.0
5227,12819.0
5228,2754.0
5229,14588.0
5230,5177.0
5231,4174.0
5232,9794.0
5233,10486.0
5234,15058.0
5235,4804.0
5236,17024.0
5237,8855.0
5238,8372.0
5239,4050.0
5240,7229.0
5241,2385.0
5242,3398.0
5243,6502.0
5244,5899.0
5245,14960.0
5246,10368.0
5247,7832.0
5248,1965.0
5249,4804.0
5250,8236.0
5251,5022.0
5252,10262.0
5253,14714.0
5254,8844.0
5255,7480.0
5256,11982.0
5257,8309.0
5258,13344.0
5259,5683.0
5260,9706.0
5261,2017.0
5262,6442.0
5263,8016.0
5264,5298.0
5265,4878.0
5266,10262.0
5267,4176.0
5268,5883.0
5269,12717.0
5270,3850.0
5271,3597.0
5272,2175.0
5273,7080.0
5274,8849.0
5275,9899.0
5276,4878.0
5277,7575.0
5278,3597.0
5279,5281.0
5280,9345.0
5281,6442.0
5282,6838.0
5283,3597.0
5284,3173.0
5285,13377.0
5286,9314.0
5287,9856.0
5288,8372.0
5289,7064.0
5290,4804.0
5291,13029.0
5292,7640.0
5293,22270.0
5294,4441.0
5295,12898.0
5296,7064.0
5297,10844.0
5298,4174.0
5299,8529.0
5300,3625.0
5301,3419.0
5302,3850.0
5303,15145.0
5304,9748.0
5305,7514.0
5306,5406.0
5307,7514.0
5308,16757.0
5309,17327.0
5310,8883.5
5311,9794.0
5312,4423.0
5313,10844.0
5314,15554.0
5315,11982.0
5316,4049.0
5317,4752.0
5318,14588.0
5319,7888.0
5320,4995.0
5321,7229.0
5322,4668.0
5323,14388.0
5324,10844.0
5325,7690.0
5326,13067.0
5327,1965.0
5328,16289.0
5329,10203.0
5330,15149.0
5331,9345.0
5332,2017.0
5333,9345.0
5334,6528.0
5335,15603.0
5336,13376.0
5337,5583.0
5338,10577.0
5339,9968.0
5340,6224.0
5341,6857.0
5342,4423.0
5343,13344.0
5344,3971.0
5345,18371.0
5346,6643.0
5347,15077.0
5348,6121.0
5349,5755.0
5350,5683.0
5351,5158.0
5352,8586.0
5353,3100.0
5354,3210.0
5355,12373.0
5356,15135.0
5357,14079.0
5358,2017.0
5359,10919.0
5360,12395.0
5361,4995.0
5362,2228.0
5363,8236.0
5364,11410.0
5365,15129.0
5366,3514.0
